city,latitude,longitude,number of attacks
Diyarbakir,37.913995,40.230804,83
Ramadi,33.427119,43.319673,367
Tripoli,32.887209,13.191338,428
Benghazi,32.116049,20.071231,643
Tuz Khormato district,34.880277,44.620645,53
Kobashi,34.202414,45.194151,1
Ajdabiya,30.750151,20.217543,31
Hit,33.634102,42.831047,46
Lahij,13.133196,44.839911,50
Mahfad,14.058333,46.913056,7
Unknown,15.571617,45.791185,5189
Unknown,15.466342,45.324741,5189
Unknown,15.466342,45.324741,5189
Beida,32.764231,21.752222,12
Benghazi,32.116667,20.066694,643
Baghdad,33.422689,44.367154,5952
Baghdad,33.344096,44.436343,5952
Yusufiyah,33.07891,44.252837,99
Al-Fathah,35.050802,43.558242,6
Al-Fathah,35.049437,43.558042,6
Kobani,36.889579,38.363995,40
Kobani,36.894082,38.353894,40
Benghazi,32.116049,20.071231,643
Arish,31.13207,33.80326,246
Baghdad,33.229533,44.303955,5952
Baghdad,33.250439,44.268928,5952
Madain,33.101728,44.580481,173
Pekin,32.976209,35.335794,1
Kobani,36.898673,38.349561,40
Jabal Ras district,14.030833,43.627778,2
Unknown,14.141572,44.247902,5189
Baghdad,33.314009,44.506622,5952
Tikrit,34.600108,43.683508,335
Latifiyah,32.98499,44.35676,68
Ramadi district,33.416713,43.299752,14
Derna,32.766667,22.633333,109
Benghazi,32.117091,20.073805,643
Benghazi,32.117091,20.073805,643
Cairo,30.044552,31.235733,139
Baghdad,33.251389,44.391944,5952
Baghdad,33.343742,44.436339,5952
Dhahran,26.284889,50.144043,3
Derna,32.765945,22.634176,109
Sanaa,15.355873,44.213536,327
Baghdad,33.243531,44.339863,5952
Baghdad,33.3,44.4,5952
Baghdad,33.389934,44.460652,5952
Dibis district,35.672515,44.073028,7
Amiriyat al-Fallujah,33.165289,43.86549,33
Tripoli,32.834893,13.164787,428
Al-Dalwah,25.401363,49.684118,1
Benghazi,32.117091,20.073805,643
Rafah,31.280267,34.240191,166
Nahrawan,33.376136,44.706226,62
Baghdad,33.277992,44.328386,5952
Abu Ghraib,33.291871,44.065206,230
Abu Sayda,33.92718,44.773212,19
Bawiyah,33.877222,44.959167,4
Sinjar,36.321363,41.865109,31
Baghdad,33.251506,44.5078,5952
Baghdad,33.380981,44.344896,5952
Baghdad,33.402095,44.368578,5952
Baghdad,33.404891,44.347304,5952
Ramadi district,33.416713,43.299752,14
Baghdad,33.401821,44.368578,5952
Benghazi,32.117091,20.073805,643
Benghazi,32.117091,20.073805,643
Derna,32.765945,22.634176,109
Mahmudiyah,33.061667,44.354167,160
Unknown,34.533753,43.483738,5189
Khalis,33.843116,44.521235,76
Baiji,34.929095,43.493056,213
Baiji,34.929095,43.493056,213
Arish,31.132074,33.803342,246
Arish,31.132074,33.803342,246
Nebeur,36.299722,8.768333,1
Benghazi,32.117091,20.073805,643
Awbari,26.587453,12.776756,4
Minuf,30.465985,30.930646,1
Cairo,30.151829,31.335704,139
Jerusalem,31.768319,35.21371,291
Gush Etzion,31.668644,35.237401,2
Marib,15.462952,45.320933,39
Damascus,33.55,36.35,289
Sanaa,15.355873,44.213536,327
Baghdad,33.370243,44.278691,5952
Baghdad,33.272676,44.299995,5952
Tarmiyah,33.664354,44.373779,146
Kut,32.505543,45.824801,58
Baghdad,33.251238,44.507339,5952
Zummar,36.763198,42.60233,5
Albu Faraj,34.079925,44.16728,8
Hamad,26.125644,50.498036,8
Cairo,30.044552,31.235733,139
Arsal,34.1791,36.420663,53
Sirwah district,15.450333,45.019821,15
Jubah,33.907776,42.542993,4
Abu Ghraib district,33.291944,44.065556,26
Hammam al-Alil,36.158056,43.259444,46
Baghdad,33.34167,44.276908,5952
Baghdad,33.3,44.4,5952
Benghazi,32.116722,20.066798,643
Kafr Hawar,33.360095,35.978931,1
Bayt Jin,33.311398,35.919465,1
Beit Tema,33.367202,35.996859,1
Tripoli,32.813311,13.104845,428
Tenth of Ramadan,30.306503,31.741455,2
Awjah,34.526518,43.7074,8
Baiji,34.911652,43.485156,213
Yusufiyah,33.078471,44.255597,99
Madain,33.100008,44.583112,173
Baghdad,33.215389,44.385499,5952
Baghdad,33.425404,44.396927,5952
Bani Ways,33.931667,45.178889,1
Baalbek,34.004519,36.211078,21
Ismailia,30.596492,32.271459,15
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Unknown,31.412511,34.352024,5189
Gaza,31.522561,34.453593,253
Ramadi district,33.426248,42.977081,14
Baghdad,33.277992,44.328386,5952
Yusufiyah,33.079204,44.252968,99
Baghdad,33.314009,44.506622,5952
Baghdad,33.251506,44.5078,5952
Baghdad,33.389916,44.460696,5952
Baghdad,33.298749,44.4229,5952
Baqubah,33.750729,44.633683,656
Yusufiyah,33.078471,44.255597,99
Khanukah,35.393848,43.259404,2
Shirqat district,35.492997,43.242478,39
Unknown,34.533753,43.483738,5189
Tripoli,32.891681,13.200041,428
Giza,30.012876,31.208857,39
Mosul,36.340106,43.129825,1435
Shahat,32.827778,21.862222,2
Baghdad,33.332103,44.346056,5952
Baghdad,33.426411,44.434701,5952
Abu Sayda,33.927321,44.773317,19
Balad,34.016365,44.145283,102
Tripoli,32.834893,13.164787,428
Sirte,31.2,16.6,84
Hit district,33.633442,42.816579,12
Unknown,16.930413,49.365314,5189
Radaa,14.415833,44.842222,32
Damascus,33.556439,36.320536,289
Faiyum,29.308393,30.842839,26
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Qayyarah,35.798611,43.295,38
Baghdad,33.368141,44.363851,5952
Baghdad,33.215584,44.385598,5952
Baghdad,33.297563,44.290204,5952
Benghazi,32.117091,20.073805,643
Alon Shbut,31.654824,35.125157,1
Sanaa,15.355873,44.213536,327
Tel Aviv,32.085189,34.781987,76
Qatn district,15.840556,48.455556,13
Mushahidah,33.63497,44.235291,34
Buhriz,33.7,44.666667,52
Tuz Khormato,34.87934,44.612059,248
Baghdad,33.370243,44.278691,5952
Baghdad,33.268296,44.344984,5952
Alam,34.709277,43.69508,8
Fallujah,33.349982,43.783294,455
Abu Ghraib,33.291965,44.065593,230
Baiji,34.928808,43.493231,213
Benghazi,32.117091,20.073805,643
Sirte,31.2,16.6,84
Beni Suef,29.07605,31.094774,13
Unknown,31.412511,34.352024,5189
Benghazi,32.115457,20.067486,643
Benghazi,32.115457,20.067486,643
Benghazi,32.115457,20.067486,643
Unknown,31.417651,31.814312,5189
Tubruq,32.075757,23.96106,12
Labraq,32.766113,21.741579,10
Yusufiyah,33.078471,44.255597,99
Baghdad,33.389916,44.460696,5952
Kifri district,34.689444,44.960556,2
Baghdad,33.314009,44.506622,5952
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Tikrit,34.599964,43.683158,335
Tikrit,34.599964,43.683158,335
Tikrit,34.599964,43.683158,335
Benghazi,32.096202,20.103439,643
Qubah,32.766667,22.25,4
Mughayir,32.019231,35.343855,3
Shfaram,32.805236,35.171742,1
Baghdad,33.314657,44.347304,5952
Baghdad,33.314657,44.347304,5952
Adhaim,34.276147,44.538422,33
Giza,30.012876,31.208857,39
Unknown,30.608472,33.617577,5189
Sheikh Zuweid,31.211645,34.110425,121
Rafah,31.280267,34.240191,166
Cairo,30.044552,31.235733,139
Tripoli,32.891212,13.192793,428
Tripoli,32.834893,13.164787,428
Baghdad,33.389934,44.460652,5952
Baghdad,33.373901,44.536067,5952
Baghdad,33.223512,44.434701,5952
Baqubah,33.749271,44.633333,656
Tripoli,32.834893,13.164787,428
Mechili,32.159399,22.281319,2
Unknown,15.305307,43.01949,5189
Arsal,34.179085,36.420538,53
Tikrit,34.599279,43.682983,335
Baghdad,33.368141,44.363851,5952
Baghdad,33.404891,44.347304,5952
Baghdad,33.248229,44.333281,5952
Madain,33.100008,44.583112,173
Baghdad,33.305081,44.488947,5952
Marj,32.486667,20.833889,3
Baiji,34.92967,43.49253,213
Arish,31.132074,33.803342,246
Baghdad,33.450832,44.321999,5952
Baghdad,33.450832,44.321999,5952
Hamamiyat,33.509671,44.20168,20
Ramadi,33.416649,43.299912,367
Ramadi,33.416649,43.299912,367
Baiji district,34.929095,43.493056,27
Benghazi,32.117091,20.073805,643
Benghazi,32.117091,20.073805,643
Baghdad,33.268536,44.238424,5952
Huwaysh,33.688056,44.418889,3
Baghdad,33.322234,44.220106,5952
Hit district,33.633333,42.816667,12
Alam,34.709277,43.69508,8
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Yathrib,33.997531,44.354228,44
Sinjar district,36.319886,41.859643,8
Baghdad,33.275937,44.386289,5952
Tarhunah,32.43212,13.636357,3
Ibb,13.971688,44.149478,15
Jerusalem,31.784737,35.218332,291
Hit district,33.633333,42.816667,12
Baghdad,33.297482,44.290731,5952
Baghdad,33.322086,44.491693,5952
Abu Ghraib,33.304722,44.0275,230
Al-Baghdadi,33.430324,42.046832,26
Majjaj,33.301637,43.653488,1
Saar,26.191209,50.487646,3
Jerusalem,31.768786,35.214355,291
Baghdad,33.390007,44.460302,5952
Baghdad,33.425404,44.396927,5952
Jalula,34.273704,45.165826,61
Taizz,13.578976,44.022023,104
Unknown,15.305307,43.01949,5189
Arsal,34.179189,36.420621,53
Jerusalem,31.777656,35.232459,291
Baghdad,33.3,44.4,5952
Arbil,36.190863,44.008994,24
Baghdad,33.321917,44.48659,5952
Kirkuk,35.470616,44.395746,783
Iskandariyah,32.889585,44.347304,89
Saba al-Bor,33.462707,44.157787,58
Buhriz,33.7,44.666667,52
Sanaa,15.355873,44.213536,327
Mukalla,48.317287,38.270649,67
Benghazi,32.117091,20.073805,643
Helwan,29.848417,31.336754,9
Cairo,30.044552,31.235733,139
Unknown,30.732662,31.719546,5189
Unknown,30.732662,31.719546,5189
Unknown,30.732662,31.719546,5189
Albu Faraj,33.448097,43.288407,8
Mahmudiyah,33.061667,44.354167,160
Mushahidah,33.63497,44.235291,34
Baghdad,33.298749,44.4229,5952
Baghdad,33.394444,44.358056,5952
Baghdad,33.216692,44.336664,5952
Babilan,34.008667,44.962806,2
Balad,34.016135,44.145278,102
Baath,33.122407,35.903711,2
Tikrit,34.599279,43.682983,335
Kirkuk,35.410548,44.353516,783
Yusufiyah,33.078471,44.255597,99
Madain,33.100008,44.583112,173
Hawijah district,35.316667,43.766667,46
Ramadi,33.416612,43.3,367
Mahdiyah,31.172778,34.221667,2
Baghdad,33.346641,44.401651,5952
Taji district,33.509167,44.234167,1
Khanasah,33.082341,44.644382,6
Baghdad,33.314009,44.506622,5952
Baghdad,33.344307,44.309224,5952
Kusaybah,33.819605,44.767925,2
Sajariyah,33.4405,43.389833,2
Kolat,36.403056,42.137778,1
Sirte,31.198066,16.601903,84
Arish,31.132074,33.803342,246
Wasta,29.334104,31.204954,1
Sheikh Zuweid,31.211645,34.110425,121
Jerusalem,31.816884,35.230884,291
Riyadh,24.633451,46.716711,75
Arish,31.132074,33.803342,246
Jamahirah,13.612778,43.707778,1
Ramadi,33.416301,43.300175,367
Mahmudiyah,33.061667,44.354167,160
Abu Ghraib district,33.291944,44.065556,26
Baghdad,33.277992,44.328386,5952
Baghdad,33.272676,44.299995,5952
Baghdad,33.343124,44.411123,5952
Saba al-Bor,33.462707,44.157787,58
Yusufiyah,33.079204,44.252968,99
Rawah,34.468638,41.916645,10
Sadiyah,34.18611,45.125541,77
Tripoli,32.864034,13.15046,428
Tripoli,32.864034,13.15046,428
Mosul,36.340106,43.129825,1435
Tripoli,34.438094,35.830837,428
Nubl,36.375556,36.994167,3
Zahra,36.361317,37.014122,6
Deir ez-Zor,35.341175,40.148118,13
Sanaa,15.355873,44.213536,327
Khirbat Abu Falah,32.01352,35.302393,1
Tripoli,32.8366,13.17709,428
Baghdad,33.425404,44.396927,5952
Tarbil,32.743429,39.011292,1
Tripoli,32.832894,13.174756,428
Mosul,36.340106,43.130088,1435
Unknown,13.148959,44.850549,5189
Zawiya,32.75224,12.727866,14
Diraz,26.220946,50.464417,6
Raqqah,35.959411,38.998105,14
Zahak,30.893889,61.680278,1
Arish,31.131962,33.803167,246
Baghdad,33.425404,44.396927,5952
Saba al-Bor,33.462707,44.157787,58
Baghdad,33.305081,44.488947,5952
Latifiyah,32.98499,44.35676,68
Shirqat district,35.492997,43.242478,39
Badush,36.416268,42.965224,7
Shubayjah,34.974928,44.21583,1
Sanaa,15.355873,44.213536,327
Sirwah district,15.450333,45.019821,15
Baghdad,33.389916,44.460696,5952
Saslaj,36.620789,42.792562,5
Hasaban,15.266667,43.716667,1
Sirte,31.198066,16.601903,84
Azzan,14.325372,47.446523,12
Khirbat al-Nabi Elias,32.185109,35.01596,1
Irbin,33.538266,36.366313,2
Watiya,32.52214,11.916115,1
Zawiya,32.75224,12.727866,14
Baghdad,33.214816,44.267243,5952
Baghdad,33.33928,44.40047,5952
Sanaa,15.355873,44.213536,327
Baghdad,33.389916,44.460696,5952
Sadiyah,34.1864,45.126067,77
Sadiyah,34.1864,45.126067,77
Sadiyah,34.1864,45.126067,77
Sadiyah,34.1864,45.126067,77
Jalula,34.273523,45.165739,61
Jalula,34.273523,45.165739,61
Jalula,34.273523,45.165739,61
Sadiyah,34.18611,45.125541,77
Jalula,34.27374,45.165651,61
Ramadi,33.416612,43.3,367
Zaarour,37.116055,9.744171,1
Aleppo,36.202596,37.204128,177
Unknown,31.435217,34.43649,5189
Tripoli,32.871212,13.172593,428
Ajdabiya,30.749511,20.216579,31
Husseiniyah,33.54631,44.413457,55
Mahmudiyah,33.061667,44.354167,160
Yusufiyah,33.079167,44.253056,99
Baghdad,33.423446,44.366214,5952
Mushahidah,33.63497,44.235291,34
Cairo,30.133448,31.380554,139
Abu Zabal,30.248908,31.354515,1
Abu Kabir,30.727154,31.668627,3
Cairo,30.044497,31.235908,139
Arish,31.132074,33.803342,246
Saba al-Bor,33.462707,44.157787,58
Sheikh Maskin,32.828333,36.15875,2
Baghdad,33.314009,44.506622,5952
Taza Khurmatu,35.299586,44.327499,23
Balad district,34.016207,44.145278,19
Kobani,36.898968,38.349458,40
Kobani,36.898968,38.349458,40
Ibb,13.966667,44.166667,15
Fallujah,33.332284,43.793237,455
Fallujah,33.333729,43.769315,455
Fallujah,33.355425,43.789649,455
Fallujah,33.362276,43.807585,455
Kobani,36.88774,38.350817,40
Kobani,36.88774,38.350817,40
Unknown,15.515888,45.449806,5189
Baghdad,33.305081,44.488947,5952
Baghdad,33.344307,44.309224,5952
Baghdad,33.215584,44.385598,5952
Balad district,34.016135,44.145278,19
Taris,15.931111,48.748056,1
Marib,15.461829,45.327669,39
Unknown,15.305307,43.01949,5189
Haziz,15.261944,44.255,1
Tourief,36.341135,8.585838,1
Tripoli,34.439902,35.848004,428
Jerusalem,31.777493,35.235799,291
Tripoli,32.810168,13.140454,428
Benghazi,32.114891,20.091039,643
Baghdad,33.424137,44.436685,5952
Tuz Khormato,34.878592,44.611039,248
Baghdad,33.278001,44.328375,5952
Nahrawan,33.376897,44.702982,62
Sanaa,15.355873,44.213536,327
Walid,36.929481,42.221034,1
Balad,34.016353,44.145585,102
Balad,34.016353,44.145585,102
Ajdabiya,30.755821,20.226017,31
Mahfad district,14.061619,46.914966,5
Unknown,35.166667,8.833333,5189
Mahfad district,14.061619,46.914966,5
Marib,15.459707,45.325856,39
Abu Dhabi,24.490743,54.396166,2
Arish,31.132093,33.803276,246
Betar Illit,31.70076,35.112395,2
Baghdad,33.341908,44.276417,5952
Baghdad,33.24932,44.396985,5952
Baghdad,33.309485,44.51699,5952
Shirqat,35.540212,43.225424,69
Shirqat,35.540533,43.225344,69
Shirqat,35.540349,43.22523,69
Dujail,33.843393,44.242185,68
Baghdad,33.223512,44.434701,5952
Baalbek,34.259851,36.418075,21
Baghdad,33.3,44.4,5952
Taji,33.509167,44.234167,147
Baghdad,33.297152,44.290669,5952
Baghdad,33.363667,44.440975,5952
Baghdad,33.333421,44.330773,5952
Latifiyah,32.984801,44.35676,68
Ayn Mana,36.592322,42.704495,1
Arsal,34.259492,36.587626,53
Taizz,13.578882,44.021897,104
Benghazi,32.037227,20.042877,643
Unknown,30.730803,31.742241,5189
Hit district,33.633297,42.816623,12
Maale Adumim,31.777538,35.298066,6
Saqlawiyah,33.397116,43.681852,26
Baghdad,33.323462,44.402822,5952
Baghdad,33.389243,44.460958,5952
Baghdad,33.389934,44.460652,5952
Hit,33.637861,42.809956,46
Hit,33.637861,42.809956,46
Baghdad,33.425404,44.396927,5952
Al-Malihah,34.901257,43.490958,1
Samarra,34.192573,43.886379,232
Balad district,34.016389,44.145278,19
Cairo,30.064903,31.27942,139
Hawijah district,35.308311,43.672309,46
Ismailia,30.594712,32.302438,15
Deir ez-Zor,35.283094,40.170864,13
Fallujah,33.35,43.783333,455
Jafrah,35.298217,40.202448,1
Kirkuk,35.453578,44.411096,783
Baghdad,33.3,44.4,5952
Baghdad,33.3,44.4,5952
Baghdad,33.368141,44.363851,5952
Baiji,34.928665,43.492969,213
Baldagh,35.196243,44.19977,1
Arish,31.132093,33.803276,246
Shaqib al-Salam,31.199028,34.841071,1
Baghdad,33.343742,44.436339,5952
Sudayrah,35.488316,43.267457,1
Unknown,15.504667,45.460956,5189
Al-Wat,14.652778,45.350833,1
Sanaa,15.361073,44.211568,327
Rafah,31.281458,34.24015,166
Mahmudiyah,33.061557,44.354123,160
Baghdad,33.357917,44.495429,5952
Deir ez-Zor,35.283095,40.170864,13
Tarmiyah,33.664017,44.373509,146
Baghdad,33.333275,44.33073,5952
Baghdad,33.231175,44.387479,5952
Saba al-Bor,33.462707,44.157787,58
Baghdad,33.230225,44.303008,5952
Tuz Khormato,34.878592,44.611039,248
Baghdad,33.318355,44.318925,5952
Baghdad,33.3,44.4,5952
Baghdad,33.3,44.4,5952
Lahij,13.057658,44.882459,50
Ramadi,33.416612,43.299934,367
Khanukah,35.577645,43.256273,2
Baghdad,33.394444,44.358056,5952
Baghdad,33.424137,44.436685,5952
Baghdad,33.258237,44.271588,5952
Muqdadiyah,33.979968,44.936707,149
Yusufiyah,33.079167,44.253056,99
Damistan,26.123784,50.469588,2
Ash Shihr,14.758611,49.606389,4
Naqil Ar Rabadh,13.696667,44.730833,1
As Sinah,14.162459,44.819548,1
Dali,13.696667,44.730833,18
Britel,33.934481,36.147936,7
Baiji,34.92995,43.493273,213
Sanaa,15.367176,44.207015,327
Sanaa,15.367176,44.207015,327
Sanaa,15.305973,44.213285,327
Sanaa,15.367176,44.207015,327
Karzakan,26.113889,50.481667,1
Seiyun,15.943333,48.793333,44
Baghdad,33.341908,44.276417,5952
Baghdad,33.268216,44.344185,5952
Baghdad,33.3,44.4,5952
Seiyun,15.943333,48.793333,44
Tuz Khormato district,34.88105,44.620697,53
Dhuluiya,34.058947,44.21604,33
Baghdad,33.3,44.4,5952
Baghdad,33.3,44.4,5952
Mukashafah,34.366065,43.745393,4
Baghdad,33.251474,44.391983,5952
Baghdad,33.259092,44.219283,5952
Baghdad,33.223512,44.434701,5952
Fallujah,33.350018,43.783267,455
Mushahidah,33.63497,44.235291,34
Samarra,34.208871,43.887616,232
Dhuluiya,34.058947,44.21604,33
Guentis,34.998619,7.308152,3
Dhamar,14.544522,44.409232,11
Madain,33.100018,44.583399,173
Abu Ghraib,33.291497,44.065159,230
Karma,33.399611,43.907902,96
Al-Baghdadi,33.849836,42.549934,26
Kirkuk,35.414132,44.347698,783
Baghdad,33.425404,44.396927,5952
Madain,33.099906,44.583378,173
Kirkuk district,35.466667,44.316667,8
Hawijah district,35.316703,43.766448,46
Hawijah district,35.23615,43.4391,46
Baqubah,33.749745,44.633289,656
Muqdadiyah,33.964289,44.914546,149
Tripoli,32.712669,13.069796,428
Ajdabiya,30.755821,20.226017,31
Unknown,13.05,44.883333,5189
Ramadi district,33.417033,43.299737,14
Karbala,32.617396,44.034009,113
Karbala,32.577546,44.00883,113
Muqdadiyah district,33.977565,44.936584,15
Abdiyah,15.85,46.083333,1
Madhbah,15.364572,44.048877,1
Ramadi,33.416539,43.29989,367
Wafa,33.394323,42.850728,1
Deir ez-Zor,35.283094,40.170864,13
Betar Illit,31.653165,35.127677,2
Aleppo,36.215664,37.157079,177
Gaza,31.522462,34.46422,253
Bordj al-Emir Abdelkader,35.865833,2.270278,1
Baghdad,33.389934,44.460652,5952
Khansa,33.194415,44.587239,1
Baghdad,33.278001,44.328375,5952
Hawijah district,35.316703,43.766448,46
Zab,35.272438,43.461766,25
Riyadh,35.269941,43.912673,75
Al-Abbasi,35.276111,43.591944,3
Rashad district,35.135849,44.087712,3
Hawijah district,35.316667,43.766667,46
Sinsil,34.021821,44.933508,2
Hawijah district,35.316703,43.766448,46
Sidra,30.628871,18.350445,9
Sanaa,15.355873,44.213536,327
Samarra,34.192573,43.886379,232
Hadithah,34.139687,42.377838,52
Hadithah,34.139687,42.377838,52
Jalame,32.504797,35.311137,2
Baghdad,33.368475,44.363764,5952
Zaydan,33.245174,44.024806,5
Baghdad,33.272676,44.299952,5952
Falahat,33.34714,43.655369,7
Baiji,34.928665,43.492969,213
Unknown,15.504667,45.460956,5189
Sanaa,15.355873,44.213536,327
Qamishli,37.047222,41.22565,13
Murrat al-Numan,35.644217,36.701914,4
Hamidiyah,35.616253,36.655267,1
Al-Mallah,36.094231,38.007583,1
Handarat,36.292165,37.158018,1
Arish,31.131714,33.802478,246
Awamiyah,26.583956,49.984697,4
Baghdad,33.342257,44.398417,5952
Baghdad,33.424137,44.436685,5952
Ajdabiya,30.755821,20.226017,31
Radaa,14.413641,44.841507,32
Radaa,14.413641,44.841507,32
Sidra,30.75711,18.195799,9
Tripoli,32.813311,13.104845,428
Unknown,34.730833,36.709444,5189
Tripoli,32.864184,13.208873,428
Baghdad,33.41919,44.36686,5952
Baiji,34.928358,43.500582,213
Baghdad,33.327729,44.408292,5952
Alexandria,31.167936,29.876452,42
Fallujah,33.350055,43.783311,455
Seiyun,15.943333,48.793333,44
Sirte,31.203125,16.586468,84
Sanaa,15.369355,44.191093,327
Baghdad,33.278001,44.328375,5952
Baghdad,33.3,44.4,5952
Cairo,30.115386,31.303276,139
Baghdad,33.327785,44.422149,5952
Baalbek,34.004639,36.210957,21
Fallujah,33.35,43.783333,455
Diyarbakir,37.914548,40.229403,83
Qasreej,36.380554,41.822912,1
Samarra,34.192573,43.886379,232
Baghdad,33.366667,44.383333,5952
Baghdad,33.389602,44.406374,5952
Sabha,27.038727,14.426197,25
Wafaiyyah,30.765961,30.59391,1
Yusufiyah,33.079605,44.254457,99
Taji,33.509167,44.234167,147
Hudaydah,14.802859,42.954493,18
Hudaydah,14.802222,42.951111,18
Bani Jamra,26.211379,50.459733,5
Tripoli,32.877012,13.205846,428
Baghdad,33.222202,44.382847,5952
Baghdad,33.425404,44.396927,5952
Baghdad,33.346641,44.401651,5952
Sheikh Zuweid,31.216404,34.11217,121
Seiyun,15.943333,48.793333,44
Baghdad,33.3,44.4,5952
Marib,15.469557,45.327843,39
Hudaydah,14.802243,42.951001,18
Hudaydah,14.802243,42.951001,18
Unknown,35.336136,40.145013,5189
Sanaa,15.369355,44.191093,327
Baghdad,33.394444,44.358056,5952
Baghdad,33.363667,44.440975,5952
Balad district,33.727749,44.130025,19
Baghdad,33.295433,44.42526,5952
Baghdad,33.30812,44.393932,5952
Hadithah district,34.139687,42.377838,3
Albu Ayfan,34.013651,44.192644,1
Madain,33.100018,44.583399,173
Taji,33.509167,44.234167,147
Baghdad,33.3,44.4,5952
Unknown,36.226239,37.46814,5189
Unknown,35.675914,10.091924,5189
Ibb,13.96452,44.174958,15
Derna,32.759773,22.646133,109
Baghdad,33.309485,44.51699,5952
Mahmudiyah,33.061484,44.354111,160
Baghdad,33.272676,44.299952,5952
Hatimiyah,34.17223,44.444434,1
Rashad district,35.135849,44.087712,3
Al-Baghdadi,33.849863,42.549944,26
Khalis,33.833271,44.519404,76
Baghdad,33.315508,44.420216,5952
Al-Makarib,15.64466,44.190141,1
Derna,32.759773,22.646133,109
Al-Abyar,32.184469,20.592238,2
Yusufiyah,33.079298,44.253022,99
Balad,34.004172,44.14459,102
Tuz Khormato,34.878592,44.611039,248
Cairo,30.152417,31.337748,139
Nusaybin,37.078672,41.21578,23
Ibb,13.968149,44.172335,15
Sanaa,15.352186,44.209572,327
Sanaa,15.353711,44.206003,327
Sanaa,15.355848,44.207904,327
Sanaa,15.355873,44.213536,327
Wadi Jarif,31.232155,16.210763,1
Khashabah,15.812506,44.389915,1
Dhubab,12.94244,43.412063,1
Yusufiyah,33.079167,44.253056,99
Saba al-Bor,33.462707,44.157787,58
Taji,33.538393,44.259514,147
Tuz Khormato,34.878592,44.611039,248
Baghdad,33.247211,44.35676,5952
Arish,31.128465,33.80832,246
Alexandria,31.223664,29.941569,42
Sanaa,15.358955,44.187406,327
Unknown,31.114107,33.907003,5189
Sanaa,15.369403,44.191504,327
Unknown,31.1566,34.1643,5189
Labraq,32.786243,21.954232,10
Labraq,32.786243,21.954232,10
Raqqah,35.959411,38.998105,14
Wadi Kahilah,30.75711,18.195799,1
Balad district,34.014665,44.147759,19
Balad district,34.004211,44.16902,19
Madain,33.099945,44.583278,173
Tikrit,34.599964,43.683377,335
Kirkuk,35.470616,44.395746,783
Muqdadiyah,33.964289,44.914546,149
Muqdadiyah,33.97856,44.93692,149
Yusufiyah,33.079011,44.253023,99
Hit,33.639739,42.821173,46
Khan Yunis,31.345937,34.361112,60
Rafah,31.260771,34.238396,166
Al-Gbeba,31.225629,16.287596,1
Sidra,30.629718,18.352768,9
Abu Ghraib district,33.292039,44.065623,26
Radwaniyah,33.186982,44.268691,10
Baghdad,33.389934,44.460652,5952
Latifiyah,32.984984,44.356726,68
Baghdad,33.223512,44.434701,5952
Dawr,34.4575,43.798889,11
Arish,31.132091,33.803268,246
Maale Shomron,32.165406,35.069744,1
Bani Waled,31.766541,13.983309,2
Baghdad,33.341908,44.276417,5952
Baghdad,33.357917,44.495429,5952
Baqubah,33.74717,44.641642,656
Balad,34.012799,44.146462,102
Arish,31.13332,33.803537,246
Jerusalem,31.777813,35.232708,291
Tripoli,32.813311,13.104845,428
Sidra,30.628871,18.350445,9
Sanaa,15.369564,44.191051,327
Qatn,15.840556,48.455556,17
Baghdad,33.251488,44.507727,5952
Abu Sayda,33.926994,44.773284,19
Tuz Khormato district,34.88105,44.620697,53
Mukalla,14.535575,49.120878,67
Giza,30.051257,31.21381,39
Jerusalem,31.749412,35.237085,291
Sanaa,15.355873,44.213536,327
Benghazi,32.097821,20.090632,643
Sidra,30.629406,18.352146,9
Kobani,36.88774,38.350817,40
Qatmah,36.593361,36.96428,2
Sanaa,15.358955,44.187406,327
Sirte,31.203125,16.586468,84
Baghdad,33.278001,44.328375,5952
Baghdad,33.368038,44.363909,5952
Samarra,34.192573,43.886379,232
Abu Qir,31.303535,30.0603,1
Kobani,36.88774,38.350817,40
Saravan,27.37043,62.334996,10
Benghazi,32.138595,20.07849,643
Furqlus,34.6,37.083333,1
